new_product,matched_old_product,score
ด้ายเย็บผ้าวีนัส VENUS 1*12ชิ้น (หลอด),ด้ายเย็บผ้า นกยูง 1*12 ชิ้น (หลอดใหญ่ - ดำ),0.6843310594558716
รองเท้าใส่ในบ้าน(สายการบิน)หัวเปิด170 (P25),กีวีขี้ผึงขัดรองเท้า39g,0.6841558218002319
ไส้แม็กซ์กล่องสีขาวK.PLATINUM(1*2) PV,กล่องกลม - สูง + ซ้อน - ลาย 925-OD2L SMT,0.6840080618858337
ฟิวเจอร์บอร์ดจัมโบ้-คละสี122*65 MN,ฟิวเจอร์บอร์ดจัตุรัส - กลาง คละสี 61*65 ซม,0.6823703050613403
แก๊สเติมไฟแช็ค BUGA 70G. กลาง,เข็มขัดรัดท่อแก๊ส No. 18 (1*100) ก.ตอกไม้,0.6817433834075928
ด้ายเย็บผ้าวีนัส VENUS 1*12ชิ้น (หลอด),ด้ายเย็บผ้า นกยูง 1*12 ชิ้น (หลอดใหญ่ - ขาว),0.6816834211349487
ด้ายเย็บผ้าวีนัส VENUS 1*12ชิ้น (หลอด),ด้ายเย็บผ้า นกยูง 1*12 ชิ้น (หลอดใหญ่ - ขาว),0.6816834211349487
กิ๊บหนีบ#01912 ดอกไม้เล็ก KKA,โหลเพชรจิ๋ว + ฝาตอกุหลาบ 984-1 SW,0.6808241605758667
บิลเงินสด-ปกน้ำตาล28ชุด เบอร์3 (110),บิลเงินสด #1 (1*10) TC,0.6804258823394775
ตักลูกน้ำด้าม PVC #9 PTT,ถังฝา 3.5 SRT,0.6802491545677185
ปะจักรยาน8ชิ้น #SC-115 SCE,โซ่จักรยาน - หุ้มยางสีสด #496A/0496A (ไม่มีก,0.6801642179489136
รองเท้าใส่ในบ้าน(สายการบิน)หัวเปิด170 (P25),แผ่นพื้นรองเท้า 10621 IMM,0.6797173619270325
ตุ๊กตาชาย-หญิง (แพคคู่)(บาร์00978) TCJ,ตุ๊กตากล่อง JX300-83 MTC,0.6796848773956299
บิลเงินสด-ปกน้ำตาล28ชุด เบอร์2 (110),เอ็นขาว#80ตัวเลข-นํ้าเงิน,0.6794750690460205
ช้อนส้อมดอกไม้ FW016 (กล่องเขียว),ช้อนส้อมจากัวร์ - หนา (กล่องเขียว) JG,0.6792767643928528
คั้นส้มขาตั้ง กลมเล็ก (มีเนียม) KPT,ห่วงตากผ้ากลม 814 KT,0.6789606809616089
ผ้ารองรีดฟอง18*38สะท้อนความร้อนสี,ไม้ปัดฝุ่น - ขนไหมสีรุ้ง #4658 (20 บ) IMM,0.6786665320396423
ตุ๊กตาชาย-หญิง(กากเพชรAAA)(แพคคู่),ลดราคา ตุ๊กตาชุดกระโปรง + อุปกรณ์ 503,0.6780175566673279
หมวกอาบน้ำการ์ตูน-เล็ก,มีสทีนครีมอาบน้ำฟ้าทะลายโจร,0.6779757738113403
คราดมือเสือ 023 NCL,เคเบิ้ลไทร์3*150,0.6765961647033691
ปัดแก้มอุทัย UTA-TAVEE (1*12) LP,ครีมนวดเฮดแอนด์โชลเดอร์135ml,0.676457405090332
หูฟังสมอลทอร์ค TK-09 คละแบบโชว์,หูฟังขาวf5smtp5,0.6760788559913635
บิลเงินสด-ปกน้ำตาล28ชุด เบอร์2 (110),บิลเงินสด #1 (1*10) TC,0.6743813753128052
สำลีม้วนโจโจ้40G RJR,ปิ้งปลายักย์39vs,0.673775851726532
SP 303 ซ้อนสีดำ SIT,เก้าอี้เตี้ย - หน้าเหลี่ยม สีเข้มมันวาว RC-622,0.6725266575813293
น้ำยาบัดกรีตะกั่วอย่างดี #SC-127,"เลื่อยเหล็กสีระเบิด + ใบ 12"" #6148 IMM",0.6723760366439819
แก๊สเติมไฟแช็ค BUGA 70G. กลาง,กาต้มน้ำไฟฟ้า ct175 1.75 LITE,0.6721489429473877
กระจกสี่เหลี่ยมFSM1-25 วินโดว์หน้าหมี,กระจกเมจิ - ใหญ่ 19บ FSM1-31 FT,0.6719164848327637
ฟิวเจอร์บอร์ดจัมโบ้-คละสี122*65 MN,คัทเตอร์หุ้มใหญ่ - สีสด #588 (บาร์ 13356) 1,0.6712436676025391
ตุ๊กตาชาย-หญิง (แพคคู่)(บาร์00978) TCJ,ตุ๊กตากล่อง JX300-100 MTC,0.6705772280693054
มีดหั่นถ้วยเล็ก1172 BR FC,กระชอนสองชั้น - ด้ามเลส 21 ซม. #1421 FC,0.6705491542816162
ถาดเหลี่ยม22*30.5cm Rilakkuma,กะละมังเลส - เจาะรู (ใหญ่) 42 ซม #BP042 5,0.6703397631645203
รองเท้าใส่ในบ้าน(สายการบิน)หัวเปิด170 (P25),แผ่นพื้นรองเท้า 10628 (จับราคา) IMM,0.669722318649292
กระบวยตักน้ำไก่ #1(1*5) VTW,"กรวยกรอกเลส 5*9"" TNH",0.6669255495071411
สำลีม้วนโจโจ้40G RJR,รีจอยส์ริช140มล,0.6665500402450562
SP 303 ซ้อนสีดำ SIT,กะละมัง 053 ดำ OS,0.6662824153900146
00208 พวงกุญแจตุ๊กตาผ้า140/ล.SAM,พวงกุญแจ 10528 IMM,0.6655981540679932
หมวกอาบน้ำการ์ตูน-จัมโบ้,มีสทีนครีมอาบน้ำฟ้าทะลายโจร,0.6651185750961304
00082 กิ๊บแบน (1*2) คละแบบ SAM,ตะเกียบไม้ 10 คู่ #7082 IMM,0.6646445989608765
00208 พวงกุญแจตุ๊กตาผ้า140/ล.SAM,พวงกุญแจ 20 บาท,0.6644967198371887
ช้อนส้อมดอกไม้ FW016 (กล่องเขียว),ใส่ช้อน - จุกยางดอกไม้ (สีขาวล้วน) #7922 18.,0.6641699075698853
ช้อนส้อมดอกไม้ FW016 (กล่องเขียว),โคโลญลูกกลิ้งมิสทีน 50 ml ฝาเขียว,0.6640149354934692
ดอกบัวตูมก้านยาว-คละสี (1x12) AMS,ทิชชูเปียกคูริโนะม่วง,0.6634289622306824
ถาดเหลี่ยม22*30.5cm Rilakkuma,ตะหลิวด้ามดำ - กลาง 30 ซม #204 PL,0.662588894367218
ดอกบัวตูมก้านยาว-คละสี (1x12) AMS,ปรับผ้านุ่มไฮยีน 300g ชมพูดอกไม้,0.6608315706253052
สมุดบัญชีปกแข็ง 29988 CKD,สมุดบัญชีปกน้ำเงิน - ปกกระดาษ (2A) BOBO,0.6603051424026489
ดอกบัวตูมก้านยาว-คละสี (1x12) AMS,กระถางต้นไม้กลมพักทอง-ดำ040B,0.6595197916030884
SP 303 ซ้อนสีดำ SIT,กะละมัง 058 ดำ OS,0.6574482917785645
กระบวยตักน้ำไก่ #2(1*5) VTW,"กรวยกรอกเลส 5*9"" TNH",0.6574327945709229
กระดาษคาร์บอน-สีน้ำเงิน A5 (1*100แผ่น),กระดาษทรายแผ่นเหลี่ยม #100 (1*5) #780,0.6564527750015259
สมุดบัญชีปกแข็ง 29988 CKD,สมุดริมลวด 18K #10498 ปกกระดาษ (17.8*10),0.655177652835846
โซดาเกล็ดไฟ(1*20) KTH,เขียงไม้เหลี่ยม 6*9 (20) KI/KY,0.6546180248260498
ช้อนซุปทองด้ามไข่กลม PS-666-1 PL,คีมช่างทอง5*ปากนกแก้ว(ด้ามดำ/ด้ามสี),0.6527568697929382
พวงกุญแจตุ๊กตาผ้า 350/ล. SAM,ตุ๊กตา + ชุด #512-4A MTC,0.6522910594940186
นาฬิกาปลุก หน้าปัดสี-เลขนูน JA-1001H-C,ตะแกรงเหลื่ยม85สีเข้ม,0.6521003842353821
กล่องยากันหิ้ว (P20),โลชั่นเภสัช เขียว 400ml,0.6520202159881592
โซดาเกล็ดไฟ(1*20) KTH,ไขควงวัดไฟ,0.6517183780670166
ขูดมะพร้าว2หัวม้า/กระต่าย(อย่างดี) NK,แป้งตรางู,0.6513204574584961
ช้อนซุปทองด้ามไข่กลม PS-666-1 PL,nevia โลชั่นซุปเปอเทน320มล,0.6510436534881592
น้ำยาบัดกรีตะกั่วอย่างดี #SC-127,"โกยขยะ - ปิ๊ปเหล็ก (39 บ.) CC, SK",0.6508898138999939
00082 กิ๊บแบน (1*2) คละแบบ SAM,ใส่ตะเกียบ512 1*2,0.6478357315063477
ช้อนซุปทองด้ามไข่กลม PS-666-1 PL,ตะแกรงตักทอด เลส SJ1030 (ด้ามเลสหนา),0.6476753950119019
น้ำยาบัดกรีตะกั่วอย่างดี #SC-127,สีสเปรย์นํ้าเงินno.9. 242,0.6465638875961304
พวงกุญแจตุ๊กตาผ้า 350/ล. SAM,พวงกุญแจ 20 บาท,0.6457452178001404
"สดึงพลาสติกสีหวาน5"" TVA (P20)",กระดานหนีบ - พลาสติก #8021 (สีทึบ) A4 (จั,0.6440085172653198
หมากรุกกล่องคละสี (112ชิ้น) T99,กล่องเหลี่ยม 4410 สีสดใส SRT,0.6436684131622314
พวงกุญแจตุ๊กตาผ้า 350/ล. SAM,ลดราคา ตุ๊กตาชุดกระโปรง + อุปกรณ์ 503,0.6407634615898132
หมากรุกกล่องคละสี (112ชิ้น) T99,ตะกร้ากลม 9899/3 สีใส SMT,0.6397457122802734
กระดาษคาร์บอน-สีน้ำเงิน A5 (1*100แผ่น),ตะกร้าหิ้ว 290 ทรงรี - สีสด A (MM),0.6381258964538574
นาฬิกาปลุก สีหวานหน้าการ์ตูน JA-1001,คัทตัลบัท 200ก้านกระปุก แจ็กซ์เพี่ยว JAXX,0.6375910043716431
ไฟฉายชาร์ตพกพาX3 +สายUSB PAE,เทปโฟม2หน้า3mแผงแดง,0.6356765031814575
ไฟฉายชาร์ตพกพาX3 +สายUSB PAE,เทปพันสายไฟ3m.,0.6348989605903625
หมากรุกกล่องคละสี (112ชิ้น) T99,ตะกร้ากลม 9899/1 สีใส SMT,0.6342166662216187
ด้ายเย็บผ้าวีนัส VENUS 1*12ชิ้น (หลอด),ปรับผ้านุ่มดาวนี่23มลฟ้า,0.6340964436531067
ด้ายเย็บผ้าวีนัส VENUS 1*12ชิ้น (หลอด),ปรับผ้านุ่มดาวนี่23มลฟ้า,0.6340964436531067
นาฬิกาปลุก หน้าปัดสี-เลขนูน JA-1001H-C,กระจกขอบ พต.บางลาย 7868-2 IMM,0.6334396600723267
เทปโฟมลายเขียว(เล็ก) TVT,เทปโฟม - ลายเขียว (เล็ก),0.6319085359573364
กระดาษคาร์บอน-สีน้ำเงิน A5 (1*100แผ่น),กระดานหนีบ - พลาสติก #8021 (สีทึบ) A4 (จั,0.6297047138214111
นาฬิกาปลุก หน้าปัดสี-เลขนูน JA-1001H-C,กระจกพับเหลี่ยม - ทวี A01272/1272 IM,0.629593014717102
ตู้ผ้าลดโลกร้อน 73x115x45ซม PWP,เทอร์โมมิเตอร์ #5904 วัดอุณหภูมิน้ำ (จุ๊บติด),0.629480242729187
"สดึงพลาสติกสีหวาน5"" TVA (P20)",ตะกร้าเข่งก้า สีหวาน 444 PMP,0.6266907453536987
นาฬิกาปลุก สีหวานหน้าการ์ตูน JA-1001,คัทตัลบัท 80ก้านกระปก แจ็กซ์เพียว JAXX,0.6241213083267212
"สดึงพลาสติกสีหวาน5"" TVA (P20)",ตะไบด้ามพลาสติก #200-8 (หยาบละเอียด),0.6238774061203003
พายตัดเค้กพิซซ่า75136 ด้ามไม้ ZC,วางเค้กถาดสแตนเลส 60402 HWKP (#486),0.6222933530807495
ตู้ผ้าลดโลกร้อน 73x115x45ซม PWP,ไฮยีนรีดผ้าเรียบอัดกลีบ 550ml ฟ้า,0.6203218698501587
ไฟฉายชาร์ตพกพาX3 +สายUSB PAE,กล่องเคลียป็อค3.5ลิตร,0.6184712052345276
นาฬิกาปลุก สีหวานหน้าการ์ตูน JA-1001,คัทตัลบัท100ก้านจิ๋ว,0.6143384575843811
ลิปบอกเงินแท่งดำ 3.2G Jackelin (1*6) FM,โบว์เน็ต 2 ดอกดำ #00885 JCK,0.5788925290107727
ลิปบอกเงินแท่งดำ 3.2G Jackelin (1*6) FM,กล่องเคลียป็อค3.5ลิตร,0.5488125681877136
พายตัดเค้กพิซซ่า75136 ด้ามไม้ ZC,ตะแกรงตักทอด เลส (ด้ามไม้แบบ),0.530745267868042
พายตัดเค้กพิซซ่า75136 ด้ามไม้ ZC,วางเค้กใหญ่#1,0.5111798048019409
